import_root	path	sha256	bytes	standalone	target_volume	active_book_reference	identical_copy_count	integration_status
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_01_what_is_motion.tex	4131c71776485aefa65eb1754245cbdb0aeb4c45c9a857240837a81fd59fc2a8	706	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_02_time.tex	61a6ebdd6fed74e46e0ad9e67c5e943d4435c81b5a81b989d8dd02ec4f318790	360	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_03_functions.tex	9a7f50f9aca23eaccdd932d39f2518c8c975ccf25cfbc3fd6057978bab9ffdf5	437	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_04_trajectory.tex	4adabad9a7b834d3b7de24eca6441bff9093d3cb81028bdb906ca039bc180560	498	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_05_average_velocity.tex	846a6a73ce110312f574c992535d91ff7656d0690af5569b5c48e6849854f231	463	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_06_instantaneous_velocity.tex	feadaf054e3b59df5298a0d2664894125e80ff27762888d1ef3db7664654e2e8	616	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_07_speed.tex	59be94d531a34e4c782207026b9686b093aa9a811aea910eb66709fa6a52a978	292	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_08_acceleration.tex	4cc2f0c5be8af02d5886e4a788704aee448b3acf1f975687fcacbbb3cab1fea8	538	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_09_dot_notation.tex	377cc71895c43a44e705c50d2afd702bc0402557c2ae182894ea6b1b49a87c48	547	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_10_uniform_circular_motion.tex	74f0b394ac10f818e70790649a68b25c69613b1dae65214ee5414ed43fe29cad	1745	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_11_motion_as_parametric_curves.tex	952a0fe2a7f75e9281ec7f961a2934e3884c61c156ea9db5265a7cd250c95473	438	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_12_connection_to_future_chapters.tex	48b4a0a6a5b6e14c67b9e97ffdca5b64ee6f70b4eaa88b0213b904447ce672fc	568	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter04_motion/sections/4_13_summary.tex	6c374ce61e6fa298658c6ab5b98f6f1ac3577cd006189fa3da54989099e91192	3923	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/chapter05.tex	4ad96d7b1b7e5da338f692c6bbfb1739c50c547fe96c89eb15a26dd83aa7214f	2439	no	UNMAPPED	no	4	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig01_force_vector.tex	c0904f340d82be36f11c7726d869e64ebf6a8e78d4502770b883bf763e260903	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig02_free_body_horizontal.tex	b847bce6bec2cb86d5f6a537384156ecc985690a4fd99623ee20b71cffe6f71b	646	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig03_free_body_incline.tex	665e2f77ab8907f71658fffb49055b07c38f24417c4d21bb9bc3456a9a1420ca	423	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig04_normal_force.tex	d51ebe0c99aa99199b833d4a69133e1f87b0b7e10e74e7a6083887cf20ef57b4	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig05_static_friction.tex	23ba8c317408783369e1f4dd79edc915d4b025db8400c042444d41e3837ac844	417	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig06_kinetic_friction.tex	f9cbf3c51947d571872c8c0e9dd3cde471556e5015eecef409aedf2dfc0ec47a	420	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig07_spring_force.tex	00881226885604522a11456a48ead14049e25b7093f04235fffdd4afd821e198	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig08_hooke_law_graph.tex	bfc511036632185d71d05b44aead10620f025a37bc5adc07406606ec11034b32	417	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig09_pulley_single.tex	ea751a08e1b4d39d2e243aa481a682553cee2a6258974e8aceedcd35a80c1fdf	411	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig10_pulley_atwood.tex	0fe70804626093ded5591c039a95aa197aad94dee8fc2352288d0c94d4829f57	411	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig11_tension_multiple_ropes.tex	fb980bed9e85eff9378622b74995f8a27a381830edcc11296c00e8e4e76403a4	438	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig12_circular_dynamics.tex	14e50fc6c332ba67e0a695771727419477a60dfc67add2f271464f790148f7ef	423	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig13_banked_curve.tex	fc0e3b028a4b9fa93bb7a44ed6fefb32098f2c95df49a1e0e34474cc69de268e	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig14_universal_gravitation.tex	017205f5e55f0751b9c01ec4de733979d2c267c614a8701538aec021d0119466	435	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig15_weight_vs_mass.tex	e05db7312738cacb1421f020ebb90db62702e2cb77abae15172b99e88513a615	414	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig16_momentum_vector.tex	5c37278f8c986f76b9c1de4b6563479804c8b0c76945cc135abc51b950a00af2	417	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig17_impulse_area.tex	a4961444ffde0bec7af04b4434c69e312b9b911bede56f664bb36e5bcd9e81ba	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig18_elastic_collision.tex	4eb5f9978f43d8cc6ed6244a3ce8081e77a419be79626a64428816ba8d1990ce	423	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig19_inelastic_collision.tex	4bdea75c96048607d5faf9ff23f7b71ed1bf5898265b5735b17b3d6943b3a0aa	429	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig20_center_of_mass.tex	1422cfdcbb5bfd8109bf827fab671c961ee8f774f83633d650c32709d200e9bc	414	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig21_action_reaction_pair.tex	75462e09d3cfaf7887a27fd0b2e89be95b513c5bfbe06cd9ffe84df5bc40efa7	432	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig22_equilibrium.tex	a25a34493b30e85b362baa3f0b46014fe29af6ea1b9ad51ed31509a5fd5cb82b	405	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig23_terminal_velocity.tex	b8a32fc59d767d62316a4990ed206a9b050fa842210075dd51ba35a1ff3e1790	423	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig24_lorentz_force_preview.tex	d6d169d6b31600d2f6ac6ee02aa0179dd60af3e85ff5bede88bd48f304438e16	435	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/fig25_newton_limits_map.tex	b34911aa043e8eec85f3e2afd26a057f5497c89065ea219032b8cf36f8e6f895	423	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_01_classical_mechanics.tex	1a8557438165961e19c4ed72c72aeb1d3e0912231c4f68bde7aa9375d0a1e1b0	471	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_02_the_concept_of_force.tex	ee52f78e232a47d4f90db3c64d44e36cf4bc3ccee07da5e076a01b6329e84a4b	567	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_03_newtons_first_law.tex	ebae889de55854aae9215d43f25563bc63c6630d4b075c1acfad5d1ff468f038	385	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_04_inertial_reference_frames.tex	c7bcd458eef1e47b5aec993421d834b65517ebdcff002da6ca3cdda194b930dc	418	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_05_mass.tex	12b4abbc38734d684f518e8632aa62d9d260496ad9abcf4fa3ad760aa87ffc4e	438	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_06_newtons_second_law.tex	5c595c6f37022497e9dfeff1087cf0fb587013a3cdf5dadb781537dc0bbc2cce	1657	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_07_momentum.tex	eee0a79fb1f298398e0fda983a52f28d30f2ff51d268a6c95649ea2926bc17e0	323	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_08_newtons_third_law.tex	328a96272c6919f00aacb197660174f21cc0d5ccb0eb58329fbec37db0c71e81	424	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_09_free_body_diagrams.tex	855f6eec0b91f54562b5fb31b9b186fbc4b44ba33264647c203a021f1ad95eb4	408	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_10_worked_example.tex	6f28cfbd6eae6d6fb0da8ec89f7161ed9e9af4846cd262f0aeda866055102a64	391	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_11_limitations_of_newtonian_mechanics.tex	808b8dd30b9157d67374067de9e066bab7d6f047bb28670c50f25957c64842eb	612	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_12_connection_to_the_next_chapter.tex	2ac9313f662299221dda5be287fde2744f915701c529bcf4696c20367a8ae21f	574	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_13_summary.tex	ca60f8f0754ea2c4615e9a949b3f9adbd76d32a2a54f2875485e9597a82048b9	4403	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_14_wavefunctions.tex	f83fda759a90b6cb4926248890f47a547d36b7e0929d9693376d608a106dada3	298	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/chapters/chapter05_newtonian_mechanics/sections/5_15_quantum_hall_geometry.tex	88d6941f255a63bb1d8667182905ab7b1d8a527ce9d1fab71eb572bae24a3f47	622	no	UNMAPPED	no	8	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/config/preamble.tex	c0f73386a684b0d102ed125d54473d23888fd486f4ccf83cc71b154780da1db7	19151	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/examples/phase_05_1A_vectors_gallery.tex	a3c6075a366e7c56a78390b954acefcc6676fc8be16ffac57db5000bf8c8a919	2243	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/examples/standalone_calculus.tex	d845a7b98413908a6e91f3ec7ad0cd922b420bec171bf1fc501eff44414f1948	334	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/examples/standalone_motion.tex	43adfc54b57d92990f054914a9eb53539f965e77f467fcf7a118736a9b155fb2	336	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/examples/standalone_newton.tex	020074ef033a01925114b5b47f739bd6c23f41e06dcb20974aadbebe2a1340f6	343	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/examples/standalone_vectors.tex	8b95b37701094e4b50dac2fac4183bedf97d0baefbcfbe9d56001c9d54022ead	341	yes	UNMAPPED	no	2	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/basis_vectors.tex	aedd906d5156305ef59c88fa128893ccacba25382f98bd6be444f443f6bbf3f8	465	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/cartesian_position_vector.tex	8df1df7a64844034c095f95d40db40b19d0f8ab2cc946bf9cd70dfc743ea7fd5	573	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/change_of_basis.tex	76872bc1a69a25b021309debea04583ddc66f4d0a2b4f300199682ad8d83d34f	736	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/coordinate_rotation.tex	1ec892a6ef832e9dcd6f41733d0332962bf6f4e91357d13c091b1ca86a6ca6ca	566	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/cross_product_orientation.tex	d95168240183722bb68dfee9cd32e127f47699ce68fb972ad2089e48825d2865	546	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/distance_between_points.tex	455e7332c36998f81ba60dd3c45a10f87da37008b4fb0db011144f6323c5426a	435	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/dot_product_angle.tex	2009c4f19c81702705736876710f037ddb892bc8b8433e43007e5436231afff5	613	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/eigenvectors.tex	d53e25c3b04178b994a5ea4e10317c903679eafc99a6fc7097059369d3048b69	589	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/function_vector_space.tex	1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1	569	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/gram_schmidt.tex	82f1e3369606e18de09d74d1c90acae5efc19dec98be1225d42e5cdb3b5097de	614	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/hilbert_space_bridge.tex	10ad779d043e85c1ed0a584acd4d777b5a0852578fa66e3f9e05e250e42c5030	834	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/linear_independence.tex	fd1602c04651341f4b08cf1297065e178edc8c67fa954c84e5dec954ec770c52	599	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/linear_transformation.tex	85de1c38b27cbc98cdb5e5b03a8d9ec0e255ff0426d776756271f46e2e8e24d7	630	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/orthogonal_projection.tex	baa1a9375ae59cf69236ebb15ddc946206da8e64241067c07c5ce86c82446a18	561	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/parallelogram_area.tex	20e3c28268fce5cac667ae222d022c3bd97009afb21dc055681c4ccd03923ee1	535	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/right_hand_rule.tex	b4892ce4f20b47a5235535b1839550ff8a3e22f572f03969b6a29cf5f0ec05fd	471	no	UNMAPPED	no	18	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/scalar_multiplication.tex	83b505c00d6f2c0b6a9b2029fb2d8c19154aa365c2a108a0cbe09b43fff15895	352	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/span_plane.tex	5b76489ef1043dc8b2abc2593525cb33e411fd2cf0c001b80f587134c446740d	529	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/torque_lever_arm.tex	0a5f6fd7446d12f95e9ec8d41db81794677684c831ad07a9767b2d8650fe7682	516	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/unit_vector_geometry.tex	ba79fd637d78891dc05f6f87b211414fcd715fece0111c7c83500b0ef5ce8a32	497	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/vector_addition_head_to_tail.tex	84a190832c53d197a6bb8c26e645964c9e7eae87c4cdfac11fed90a30e5590ad	494	no	UNMAPPED	no	23	deduplicate-before-integration
theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7	imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch01/vector_components.tex	71f3206ee3b42c71efe8ff92fa08206ba178d3eb12e7f88f1b2c7eff49ec5797	731	no	UNMAPPED	no	23	deduplicate-before-integration
