group_id,duplicate_type,sha256,structural_sha256,path,group_size,notes
structural-207,structural,d2c7ffb4beae9bb558de7d383f5842e20d78914efe4d681f9bad066859c390ee,4ea3bae921edbaadd83812764c584e34f833dd98c40c28d28f06c8c2f0ab772a,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/future_quantum/electromagnetism/fig01_electric_field_lines.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-208,structural,7eb78b1f354b8d2f7e975d09077e2a4bba9641a99226efd045a7aba0a5fc7b2b,4f3d5af8692232eed9914c64c98b5be138034bfe9126db2b5d9f88e2540aa2d0,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/book/parts/part01_mathematical_foundations/chapter04_ordinary_differential_equations/sections/4_08_physics_applications.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-208,structural,7eb78b1f354b8d2f7e975d09077e2a4bba9641a99226efd045a7aba0a5fc7b2b,4f3d5af8692232eed9914c64c98b5be138034bfe9126db2b5d9f88e2540aa2d0,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part01_mathematical_foundations/chapter04_ordinary_differential_equations/sections/4_08_physics_applications.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,2e075839ceed0acaabd0df380e4cda6c5a368f591b275f05b08a9a8228c7ed0e,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,chapters/tex/wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,f1e0b0586abc6b8b2094df2029903fe2aa40ee13025e45d3c7ae6301db66cc35,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/ALL_TEX_AND_FIGURES/tex/Downloads/wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,f1e0b0586abc6b8b2094df2029903fe2aa40ee13025e45d3c7ae6301db66cc35,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/ALL_TEX_AND_FIGURES/tex/MATH-ALLS-2/wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,2e075839ceed0acaabd0df380e4cda6c5a368f591b275f05b08a9a8228c7ed0e,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/COMPILE_READY/Downloads_wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,2e075839ceed0acaabd0df380e4cda6c5a368f591b275f05b08a9a8228c7ed0e,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/COMPILE_READY/MATH-ALLS-2_wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,f1e0b0586abc6b8b2094df2029903fe2aa40ee13025e45d3c7ae6301db66cc35,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/Downloads/wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-209,structural,f1e0b0586abc6b8b2094df2029903fe2aa40ee13025e45d3c7ae6301db66cc35,4fa49aee7dad869d18264b32c0a81d528428cf321049989829aec3bc785e7105,imports/MATH-ALLS-2/wiki-green.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-210,structural,80b3adbe18485c47971d35ad39121a5ddb73f679480e8c7c1bc6f5d1002f26b6,500f1165b014063ee22c1721e19beefa7980c486779821f3fb142b0f2c7c8498,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter03_calculus/sections/3_01_why_calculus.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-210,structural,80b3adbe18485c47971d35ad39121a5ddb73f679480e8c7c1bc6f5d1002f26b6,500f1165b014063ee22c1721e19beefa7980c486779821f3fb142b0f2c7c8498,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter03_calculus/sections/3_01_why_calculus.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-211,structural,276d69f3e89d9f5eea835ab109a4034d831a938ce3dc21775c18786598d6c2df,5050181db481951a76bb9fd6e70d99e2cc0d2a3c96b7909684871722c7393778,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter01_vectors/structure/chapter01_master_structure.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-211,structural,276d69f3e89d9f5eea835ab109a4034d831a938ce3dc21775c18786598d6c2df,5050181db481951a76bb9fd6e70d99e2cc0d2a3c96b7909684871722c7393778,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter01_vectors/structure/chapter01_master_structure.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,600f5226cd6a5bfdc850dd0e1543a9ba98a974374080935c70d2be88090d7423,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,chapters/tex/theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,3658d826b1552981e560359106ae086722af21fc86d26704bba02b4443e1d0b0,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/ALL_TEX_AND_FIGURES/tex/Downloads/theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,3658d826b1552981e560359106ae086722af21fc86d26704bba02b4443e1d0b0,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/ALL_TEX_AND_FIGURES/tex/MATH-ALLS-2/theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,600f5226cd6a5bfdc850dd0e1543a9ba98a974374080935c70d2be88090d7423,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/COMPILE_READY/Downloads_theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,600f5226cd6a5bfdc850dd0e1543a9ba98a974374080935c70d2be88090d7423,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/COMPILE_READY/MATH-ALLS-2_theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,3658d826b1552981e560359106ae086722af21fc86d26704bba02b4443e1d0b0,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/Downloads/theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-212,structural,3658d826b1552981e560359106ae086722af21fc86d26704bba02b4443e1d0b0,514a09f1732144bb971120b9cfdb5d9cd5f8e68e4e7e2793802d1b656d07d712,imports/MATH-ALLS-2/theory-of-analysis.tex,7,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMIT-56-v2.8/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMIT-56-v2.8_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_ch4_work_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/COMPILE_READY/figures/Downloads_theory_figures_ch04_evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH6-COMMIT-56-v2.8/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/Downloads/theory/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-213,structural,f6f9708305c7fc421c62c1975a5f620c279b93c10658125148077eee1eeeec57,527b4e9b0355852b9255b458a9feb1b737c3619f7244df6175c9d65304ded05a,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/figures/ch04/evolution_architecture.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-214,structural,42f818db2e35769af984f35153e414a2f4d87f3e42f2a5228f3e0a3bed6e5c87,529cdbb8a419350120fe432c38a3769dc40fd7af58cd8f233a7c7c34e73456cc,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/book/parts/part01_mathematical_foundations/chapter01_linear_algebra_and_geometry/sections/1_05_magnitude_and_unit_vectors.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-214,structural,42f818db2e35769af984f35153e414a2f4d87f3e42f2a5228f3e0a3bed6e5c87,529cdbb8a419350120fe432c38a3769dc40fd7af58cd8f233a7c7c34e73456cc,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/book/parts/part01_mathematical_foundations/chapter01_linear_algebra_and_geometry/sections/1_05_magnitude_and_unit_vectors.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-215,structural,f43ebd0649723cc421a11fc872ec537c961637655cd9c82f52a8d7e90d74bebb,52ef11df35bdd3a9c89e896161b0432f3d8254c44be974f174f149c39f643eed,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/future_quantum/relativity/fig06_curved_spacetime.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-215,structural,f43ebd0649723cc421a11fc872ec537c961637655cd9c82f52a8d7e90d74bebb,52ef11df35bdd3a9c89e896161b0432f3d8254c44be974f174f149c39f643eed,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/future_quantum/relativity/fig06_curved_spacetime.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-216,structural,1bcabcc04b58acaaf8e9c63ba23df6f0173e8fc2c23843dae06cb091bf461d2d,531fdb64d4cb4dbc22e78938db243e4935710361d86d29db1f69c774b74bb7c4,imports/theory-main-CH5-PRODUCTION-COMMITS-1-51-v2.6/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter01_vectors/fig29_divergence_source_sink_neutral.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-216,structural,1bcabcc04b58acaaf8e9c63ba23df6f0173e8fc2c23843dae06cb091bf461d2d,531fdb64d4cb4dbc22e78938db243e4935710361d86d29db1f69c774b74bb7c4,imports/theory-main-CH5-PRODUCTION-COMMITS-1-55-v2.7/ch4_work/legacy_sources/chapters_pre_PR_BOOK_10/chapter01_vectors/fig29_divergence_source_sink_neutral.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-217,structural,164c59172792ad7c90914bad0e7b3a0a0c53f9ad62510d895488994183ece745,535b4a57ec7ba2897ff820e9cd2910e36159f690b30f65af9f99f86b0009b5ce,chapters/tex/theory-of-geometry-3.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-217,structural,164c59172792ad7c90914bad0e7b3a0a0c53f9ad62510d895488994183ece745,535b4a57ec7ba2897ff820e9cd2910e36159f690b30f65af9f99f86b0009b5ce,imports/COMPILE_READY/Downloads_theory-of-geometry-3.tex,2,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMIT-56-v2.8/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/ALL_TEX_AND_FIGURES/figures/Downloads/theory/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMIT-56-v2.8_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_1_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT_ch4_work_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/COMPILE_READY/figures/Downloads_theory_figures_ch01_function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH5-PRODUCTION-COMMITS-1-48-v2.5/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH6-COMMIT-56-v2.8-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH6-COMMIT-56-v2.8/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-CORRECTED-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT(1)/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory-main-CH6-COMMITS-57-61-v2.9-FULL-PROJECT/ch4_work/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
structural-218,structural,1f703d8ba2171149878519012a5acdc2f85801d38a5c94e00db09602977ccad1,53b4d0a4fedb158ab6574d8a5420de9e81cc1f195df3c49fe4b58472e41882a3,imports/Downloads/theory/figures/ch01/function_vector_space.tex,23,normalized comments/whitespace/metadata/preamble; title/section similarity implied by structural hash
